"","title","release_year","age_certification","runtime","imdb_score","imdb_votes","tmdb_popularity","tmdb_score","drama","comedy","documentation","horror","crime","action","thriller","fantasy","romance","history","scifi","animation","reality","sport","family","music","war","western","isNotUS"
"3440","Coded Bias",0.565195188285568,"",-0.600391424951905,6.7,-0.239584162140876,-0.224354814430639,0.839899520777085,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3441","The Kindness of Strangers",0.438707979983579,"",0.433034769241133,6.4,-0.226550400424463,-0.166095661458643,0.0392427654144923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3445","I Am Woman",0.565195188285568,"",0.506850925969207,6.5,-0.239720308676911,-0.0783483580359778,0.439571143095789,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
"3446","Bigfoot Family",0.565195188285568,"G",-0.194402562947497,5.8,-0.235844670617783,-0.108334865522294,0.639735331936437,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
"3448","Death of Me",0.565195188285568,"R",-0.268218719675571,4.4,-0.204503738022535,0.174841326171547,-1.46198865089037,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3452","Lost Bullet",0.565195188285568,"",-0.378942954767682,6.3,-0.174524270787636,-0.117645633554121,0.239406954255141,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"3454","Screwball",0.438707979983579,"",0.100862063964799,7.1,-0.245011870710804,-0.208225063545214,-0.26100351784648,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3455","Tigertail",0.565195188285568,"PG",-0.41585103313172,6.6,-0.227984477270698,-0.184814437919497,0.439571143095789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3456","A Fall from Grace",0.565195188285568,"",0.654483239425356,5.8,-0.121318204505173,-0.104384474386075,0.630727943438608,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"3457","Ghosts of War",0.565195188285568,"R",-0.305126798039608,5.5,-0.170222040248931,0.188953338815087,-0.461167706687128,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
"3458","Under the Eiffel Tower",0.438707979983579,"",-0.563483346587868,5.4,-0.251201999882526,-0.208930056424909,-0.561249801107452,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3462","Friendsgiving",0.565195188285568,"R",-0.268218719675571,4.4,-0.234465052385962,-0.186905106459281,-1.86231702857167,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3463","Jerry Seinfeld: 23 Hours to Kill",0.565195188285568,"",-1.56000146241687,6.7,-0.214015842673511,-0.213038463206577,-0.26100351784648,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3464","Michelle Wolf: Joke Show",0.438707979983579,"",-1.59690954078091,7.2,-0.245846902798485,-0.225947125934776,0.339489048675464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3465","Death to 2020",0.565195188285568,"",-1.15401260041246,6.8,0.089082652283256,-0.132110142637508,0.139324859834816,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3466","Lingua Franca",0.565195188285568,"",-0.268218719675571,6.5,-0.254224452982503,-0.234528590987609,-0.361085612266804,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3469","Article 15",0.438707979983579,"",1.02356402306573,8.2,0.0392620965301958,-0.190126194616506,1.24022789845838,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3470","The Life Ahead",0.565195188285568,"PG-13",-0.305126798039608,6.8,-0.131946710751636,-0.10245182149174,0.239406954255141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3472","Desperados",0.565195188285568,"",0.100862063964799,5.2,-0.167353886556462,-0.159617019995244,-0.361085612266804,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3477","Dave Chappelle: The Kennedy Center Mark Twain Prize",0.565195188285568,"",-0.600391424951905,7.4,-0.240782251657984,-0.199886699485379,0.839899520777085,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3479","Becoming",0.565195188285568,"PG",-0.489667189859794,6.8,-0.202933514640265,-0.143924850897216,1.04006370961773,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3481","Sebastian Maniscalco: Stay Hungry",0.438707979983579,"",-1.37546107059668,7,-0.248542604211977,-0.228900802999703,-0.0608393290058315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3482","Captain Underpants: Mega Blissmas",0.565195188285568,"G",-2.07671455951339,5.2,-0.25910757540829,-0.0414820924478155,-0.661331895527777,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"3488","Miracle in Cell No. 7",0.438707979983579,"",1.0973801797938,8.2,0.173030606402413,0.531482637949414,1.84072046498033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3491","The Occupant",0.565195188285568,"R",0.0270459072367253,6.4,-0.1036373076921,-0.158608150874302,-0.160921423426156,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3496","Gabriel Iglesias: One Show Fits All",0.438707979983579,"",-0.452759111495757,7.2,-0.243949927729731,-0.194210291298874,0.339489048675464,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3497","Nikki Glaser: Bangin'",0.438707979983579,"",-1.44927722732476,6.1,-0.245411233883173,-0.21388931668207,0.139324859834816,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3500","The Sky Is Pink",0.438707979983579,"",1.50336904179821,7.5,-0.181921565912202,-0.187525013991426,1.34030999287871,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
"3504","Money Heist: The Phenomenon",0.565195188285568,"",-1.67072569750898,7.4,-0.228955655894414,0.258553153110443,1.04006370961773,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3506","Freaks – You're One of Us",0.565195188285568,"NC-17",-0.342034876403645,5.4,-0.207834789937523,-0.121036892406445,-0.7614139899481,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
"3515","Time to Hunt",0.565195188285568,"",1.20810441488591,6.3,-0.209541159855828,-0.0868082725923118,0.739817426356761,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
"3519","Almost Love",0.438707979983579,"",-0.305126798039608,5.7,-0.250276203437489,-0.213014153107277,-0.0608393290058315,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3522","We Die Young",0.438707979983579,"R",-0.342034876403645,5.2,-0.222611227315185,-0.0512669074159891,0.439571143095789,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"3523","Jo Koy: In His Elements",0.565195188285568,"",-1.74454185423705,5.4,-0.25630295676597,-0.218204359307787,-0.861496084368425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3524","The Last Days of American Crime",0.565195188285568,"",1.72481751198243,3.7,-0.156498469416607,-0.14472708417411,0.239406954255141,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"3525","Taylor Tomlinson: Quarter-Life Crisis",0.565195188285568,"",-1.52309338405283,7.4,-0.226151037252094,-0.209015141772458,0.805871608674175,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3534","Human Nature",0.438707979983579,"",0.174678220692874,7.7,-0.245964896463048,-0.223734906898493,0.739817426356761,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3538","Benchwarmers 2: Breaking Balls",0.438707979983579,"PG-13",-0.452759111495757,4.1,-0.251782891769609,-0.187828890232674,-1.96239912299199,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3539","Holiday in the Wild",0.438707979983579,"",-0.637299503315942,6.1,-0.122452758972131,-0.116004701851384,0.0392427654144923,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3542","Jingle Jangle: A Christmas Journey",0.565195188285568,"PG",0.72829939615343,6.4,-0.0937893749189041,0.0790838450295938,0.189365907044979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
"3544","Circus of Books",0.438707979983579,"",-0.378942954767682,7.1,-0.218590366284285,-0.173911358383532,0.439571143095789,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"3547","Dangerous Lies",0.565195188285568,"",-0.231310641311534,5.3,-0.106777754456639,-0.121729730236489,-0.0608393290058315,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3548","The Endless Trench",0.438707979983579,"",1.68790943361839,7.2,-0.202470616417746,-0.140995483931589,0.539653237516113,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1
"3549","Brené Brown: The Call to Courage",0.438707979983579,"",-0.969472208592276,7.7,-0.246473176864245,-0.206426116197028,0.639735331936437,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3550","Your Name Engraved Herein",0.565195188285568,"",0.580667082697281,7.2,-0.206663929727623,-0.145103890713257,1.74063837056,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"3551","Dance of the Forty One",0.565195188285568,"",-0.120586406219423,6.8,-0.220750557989373,-0.133106856708801,1.44039208729903,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3552","Me Against You: Mr. S's Vendetta",0.565195188285568,"",-1.41236914896072,1.6,-0.2572015239038,-0.163470170734264,1.74063837056,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3554","Inside Man: Most Wanted",0.438707979983579,"R",0.137770142328837,5.6,-0.224553584562617,-0.0326210612530346,0.139324859834816,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"3559","Tom Segura: Ball Hog",0.565195188285568,"",-1.1909206787765,7.3,-0.233630020298281,-0.213415269745724,0.339489048675464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3561","Secret Obsession",0.438707979983579,"",-0.194402562947497,4.4,-0.0647084748218363,-0.038467640134639,-0.961578178788749,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3566","Iron Fists and Kung Fu Kicks",0.438707979983579,"",0.211586299056911,6.6,-0.250158209772925,-0.189481976985061,0.539653237516113,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3567","American Son",0.438707979983579,"",-0.452759111495757,5.8,-0.196988449233405,-0.176111422370165,-0.361085612266804,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3568","Bikram: Yogi, Guru, Predator",0.438707979983579,"",-0.600391424951905,6.7,-0.192259626215124,-0.165123257486651,-0.0608393290058315,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3569","Bethany Hamilton: Unstoppable",0.438707979983579,"PG",-0.120586406219423,7.4,-0.253879548424547,-0.239743107287419,1.44039208729903,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3572","Coffee & Kareem",0.565195188285568,"",-0.526575268223831,5.1,-0.137710247443783,-0.129484651913129,-0.961578178788749,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3573","Walk. Ride. Rodeo.",0.438707979983579,"",-0.0836783278553859,6.4,-0.238712824310253,-0.0942471629780538,0.610711524554543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3574","Brother",0.438707979983579,"",-0.231310641311534,6.7,-0.250884324631778,-0.178931393888943,0.139324859834816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3577","Silver Skates",0.565195188285568,"",1.24501249324995,7.1,-0.206591318241737,-0.0970671344968318,1.44039208729903,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1
"3580","Debt Collectors",0.565195188285568,"R",-0.194402562947497,5.8,-0.221104538983064,-0.0828457264064427,-0.361085612266804,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3584","The Body Remembers When the World Broke Open",0.438707979983579,"",0.100862063964799,6.9,-0.253688943274098,-0.218556855747634,0.839899520777085,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3590","Badla",0.438707979983579,"PG-13",0.654483239425356,7.8,-0.0106038414015427,-0.136558890809374,0.93998161519741,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3592","The Show Must Go On: The Queen + Adam Lambert Story",0.438707979983579,"",-0.78493181677209,7.8,-0.242597538805117,-0.203837090621599,1.04006370961773,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3595","Game Over",0.438707979983579,"",-0.00986217112731175,7,-0.193376027810611,-0.225315063352981,-0.160921423426156,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"3598","The Forest of Love",0.438707979983579,"",1.7986336687105,6.3,-0.237669034200651,-0.0985500505541202,0.0392427654144923,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3601","Elisa & Marcela",0.438707979983579,"",0.580667082697281,6.6,-0.217174442309522,-0.133702454141646,0.93998161519741,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"3602","The Hard Way",0.438707979983579,"",-0.305126798039608,4.8,-0.231061388985088,-0.0603224194051685,-1.06166027320907,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3603","The Edge of Democracy",0.438707979983579,"",0.691391317789393,7.3,-0.126609766539065,-0.18827862706972,1.34030999287871,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"3604","The Crimes That Bind",0.565195188285568,"",-0.120586406219423,6.7,-0.224499125948203,-0.138746799746357,-0.0608393290058315,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3606","Love, Guaranteed",0.565195188285568,"",-0.452759111495757,5.6,-0.103065492240753,-0.117280982064624,0.0392427654144923,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"3607","The Kissing Booth 2",0.565195188285568,"",1.17119633652187,5.7,0.0219261042750774,0.439116415659785,1.33330424626928,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"3608","Undercover Brother 2",0.438707979983579,"R",-0.637299503315942,3.4,-0.254297064468388,-0.208638335233311,-2.56289168951393,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3611","Dear Mother",0.565195188285568,"",-0.15749448458346,5.8,-0.247625884202675,-0.177958989916951,-0.561249801107452,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3615","The F**k-It List",0.565195188285568,"R",0.0270459072367253,5.1,-0.207317433100591,-0.117037881071626,-0.26100351784648,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3617","LEGO Marvel Spider-Man: Vexed by Venom",0.438707979983579,"",-2.99941651861431,5.6,-0.257737033612205,-0.148324978870482,0.739817426356761,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"3618","Ni de coña",0.565195188285568,"",-0.452759111495757,2.8,-0.257047224496294,-0.210449437631147,-1.66215283973102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3624","Homecoming: A Film by Beyoncé",0.438707979983579,"PG-13",1.28192057161399,7.5,-0.196253257938816,-0.136242859518476,1.74063837056,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3627","NiNoKuni",0.438707979983579,"PG-13",0.137770142328837,6.1,-0.230262662640349,-0.0254374269099407,0.239406954255141,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1
"3628","Hard Kill",0.565195188285568,"R",-0.15749448458346,3.3,-0.0813001993466303,-0.103326985066533,-1.36190655647005,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"3629","World Famous Lover",0.565195188285568,"",1.98317406053069,5,-0.231460752157457,-0.240484565316063,-0.461167706687128,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"3631","The 2nd",0.565195188285568,"",-0.342034876403645,3.8,-0.182593222156642,-0.118314161284866,-0.961578178788749,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"3633","Nobody Knows I'm Here",0.565195188285568,"",-0.41585103313172,6.5,-0.222910749694461,-0.111008976445273,0.439571143095789,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"3634","John Mulaney & The Sack Lunch Bunch",0.438707979983579,"PG",-1.1909206787765,7.4,-0.228501834107631,-0.197419224406449,0.639735331936437,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3635","Pets United",0.438707979983579,"",-0.489667189859794,3.7,-0.235563301109977,0.526389672146104,-0.561249801107452,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"3636","Aziz Ansari: Right Now",0.438707979983579,"",-1.37546107059668,7.5,-0.213716320294234,-0.204615013799193,0.93998161519741,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3637","Seized",0.565195188285568,"R",-0.637299503315942,5.3,-0.239956296006039,-0.108213315025795,0.139324859834816,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"3638","Dolly Parton: Here I Am",0.438707979983579,"",-0.489667189859794,7.3,-0.246926998651029,-0.225631094643879,1.24022789845838,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"3645","Asphalt Burning",0.565195188285568,"",-0.0836783278553859,5.1,-0.239547856397934,-0.034626644445269,-1.06166027320907,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3646","A Secret Love",0.565195188285568,"",-0.711115660044016,7.8,-0.220541799967453,-0.109598990685884,0.93998161519741,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3648","All My Friends Are Dead",0.565195188285568,"",-0.268218719675571,5.8,-0.203387336427048,-0.149564793934772,-0.561249801107452,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3649","Rose Island",0.565195188285568,"",0.543759004333244,7,-0.0739936685794207,-0.111106216842472,0.639735331936437,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3650","The Grizzlies",0.438707979983579,"R",0.137770142328837,7.4,-0.240646105121949,-0.214557844412815,1.14014580403806,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"3656","Kidnapping Stella",0.438707979983579,"",-0.489667189859794,4.9,-0.206028579226126,-0.0963621416171373,-1.1617423676294,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3657","Jim Jefferies: Intolerant",0.565195188285568,"",-1.33855299223265,7.2,-0.234492281693169,-0.201272375145469,0.739817426356761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3658","Work It",0.565195188285568,"PG-13",-0.342034876403645,6.1,-0.140369643114332,-0.0835020990875376,1.24022789845838,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3659","Burning Cane",0.438707979983579,"",-0.932564130228239,5.5,-0.254814421305321,-0.233604807214216,-0.661331895527777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3661","A Babysitter's Guide to Monster Hunting",0.565195188285568,"PG",-0.305126798039608,5.4,-0.222692915236806,0.216022634385425,-0.26100351784648,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"3662","In Family I Trust",0.438707979983579,"",-0.305126798039608,6.2,-0.231569669386285,-0.199449117697983,-0.160921423426156,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"3664","Roped",0.565195188285568,"PG",-0.452759111495757,5.4,-0.247526043409582,-0.133410732950048,-0.160921423426156,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"3666","A Remarkable Tale",0.438707979983579,"PG",-0.342034876403645,5.3,-0.24920518402068,-0.174543420965327,-0.7614139899481,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3670","Making The Witcher",0.565195188285568,"PG-13",-2.40888726478972,6.8,-0.256420950430533,-0.0263004354350839,1.14014580403806,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3671","Athlete A",0.565195188285568,"PG-13",0.0639539856007624,7.6,-0.161980636600948,-0.120854566661696,1.24022789845838,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3672","Saaho",0.438707979983579,"",2.53679523599125,5,-0.0825709003496233,-0.177059516242858,-0.361085612266804,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
"3673","Trouble",0.438707979983579,"",-0.526575268223831,5.8,-0.230780019477282,-0.0565178888647482,0.239406954255141,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
"3674","Rocko's Modern Life: Static Cling",0.438707979983579,"",-2.11362263787742,6.9,-0.225479381007654,-0.140594367293142,0.0392427654144923,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0
"3675","Holiday on Mars",0.565195188285568,"",-0.342034876403645,2.7,-0.255268243092104,-0.186358129225035,-3.06330216161555,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"3677","So My Grandma's a Lesbian!",0.438707979983579,"",-0.305126798039608,4.3,-0.250376044230581,-0.183380142060808,-1.1617423676294,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"3689","Go!",0.565195188285568,"",-0.00986217112731175,5.9,-0.234120147828007,-0.150889694346612,0.339489048675464,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"3694","Grass Is Greener",0.438707979983579,"",-0.194402562947497,7.1,-0.248351999061528,-0.230225703411543,0.439571143095789,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3701","David Foster: Off the Record",0.438707979983579,"",-0.15749448458346,7,-0.255322701706518,-0.224974721962784,0.539653237516113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3702","Double World",0.565195188285568,"PG-13",0.285402455784985,6.1,-0.222801832465634,-0.0870635286349598,0.239406954255141,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"3712","Kolaiyuthir Kaalam",0.438707979983579,"",0.248494377420948,2.6,-0.256829390038638,-0.214934650951962,-2.26264540625296,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3713","Best Wishes, Warmest Regards: A Schitt's Creek Farewell",0.565195188285568,"",-2.15053071624146,8.6,-0.247444355487962,-0.228596926758455,2.44121303150227,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3714","Only Mine",0.438707979983579,"",-0.563483346587868,4.6,-0.231832886022619,-0.0848026894000775,-1.1617423676294,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3715","Tom Papa: You're Doing Great!",0.565195188285568,"",-1.56000146241687,7.2,-0.252699611778911,-0.205028285487289,-0.361085612266804,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3717","How I Became a Super Hero",0.565195188285568,"",-0.194402562947497,5.8,-0.213416797914957,1.25656781471521,-0.26100351784648,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
"3720","Unknown Origins",0.565195188285568,"",-0.231310641311534,6.1,-0.199121411631286,-0.161525362790279,-0.361085612266804,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"3723","Dragon Rider",0.565195188285568,"",-0.41585103313172,5.6,-0.246064737256141,-0.0933355342543109,0.839899520777085,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
"3725","Ala Vaikunthapurramuloo",0.565195188285568,"PG-13",2.31534676580702,7.3,-0.105997180983372,-0.147461970345339,0.339489048675464,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"3726","Frankenstein's Monster's Monster, Frankenstein",0.438707979983579,"",-2.59342765660991,5.8,-0.240609799379006,-0.216016450370804,-0.461167706687128,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3729","Drive",0.438707979983579,"",1.65100135525436,3.1,-0.190934466597717,-0.0229213316324103,-1.06166027320907,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"3730","Footfairy",0.565195188285568,"",0.46994284760517,4.9,-0.257310441132628,-0.252846250810016,-1.46198865089037,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3731","Marc Maron: End Times Fun",0.565195188285568,"",-1.15401260041246,6.8,-0.243005978413222,-0.230444494305241,0.539653237516113,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3733","Stand by Me Doraemon 2",0.565195188285568,"PG",-0.231310641311534,7.5,-0.226151037252094,-0.0485320212447605,1.14014580403806,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1
"3734","Otherhood",0.438707979983579,"R",-0.0836783278553859,6.1,-0.158222992206383,-0.152093044261952,-0.26100351784648,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3735","BLACKPINK: Light Up the Sky",0.565195188285568,"PG-13",-0.858747973500164,7.3,-0.202225552652883,-0.133872624836745,1.94080255940065,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3738","Sextuplets",0.438707979983579,"",-0.194402562947497,4.4,-0.183155961172253,0.0703200542320122,-0.160921423426156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3739","ReMastered: Devil at the Crossroads",0.438707979983579,"",-2.00289840278531,7,-0.235617759724391,-0.147802311735536,0.439571143095789,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3740","Justine",0.438707979983579,"",0.100862063964799,6.7,-0.254033847832054,-0.235865646449099,0.339489048675464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3745","Eye for an Eye",0.438707979983579,"",0.174678220692874,6.6,-0.191351982641557,-0.135440626241582,0.239406954255141,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
"3752","Feel the Beat",0.565195188285568,"G",0.174678220692874,6.3,-0.161018534412968,-0.046417042605677,1.24022789845838,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"3753","Oh, Ramona!",0.438707979983579,"R",0.248494377420948,4.8,-0.179824909257264,-0.0194328323828875,-0.7614139899481,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"3754","Furie",0.438707979983579,"",-0.15749448458346,5.6,-0.235454383881149,-0.114509630744446,-0.661331895527777,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"3755","Rattlesnake",0.438707979983579,"",-0.637299503315942,4.6,-0.182239241162951,-0.086528706450364,-1.26182446204972,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"3756","Rich in Love",0.565195188285568,"",0.0639539856007624,6,-0.236171422304267,-0.0809860038100072,1.34030999287871,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
